NIT Proveedor,Proveedor,Mes de tráfico,Hora Pico mes,Fecha hora Pico,Tráfico Datos: Internacional (GB),Tráfico Datos:  NAPs - Colombia (GB),Tráfico Datos: Acuerdos de tránsito o peering directo (GB),Tráfico Datos: Local (GB),Tráfico Datos: Total Mes (GB)
800153993,CLARO,31/03/2021,21:25,397057,98957,760504,1160841,44083640,
800153993,CLARO,31/03/2021,21:25,397057,98957,760504,1160841,44083640,
800153993,CLARO,31/03/2021,21:25,397057,98957,760504,1160841,44083640,
800153993,CLARO,01/04/2021,21:20,397122,99649,733147,1335964,44759712,
800153993,CLARO,01/04/2021,21:20,397122,99649,733147,1335964,44759712,
800153993,CLARO,01/04/2021,21:20,397122,99649,733147,1335964,44759712,
800153993,CLARO,02/04/2021,20:55,403288,92584,753821,1315523,45584408,
800153993,CLARO,02/04/2021,20:55,403288,92584,753821,1315523,45584408,
800153993,CLARO,02/04/2021,20:55,403288,92584,753821,1315523,45584408,
800153993,CLARO,03/04/2021,21:40,384000,96907,719573,1272756,41942756,
800153993,CLARO,03/04/2021,21:40,384000,96907,719573,1272756,41942756,
800153993,CLARO,03/04/2021,21:40,384000,96907,719573,1272756,41942756,
800153993,CLARO,04/04/2021,21:15,491005,88364,754959,1330041,44727844,
800153993,CLARO,04/04/2021,21:15,491005,88364,754959,1330041,44727844,
800153993,CLARO,04/04/2021,21:15,491005,88364,754959,1330041,44727844,
800153993,CLARO,05/04/2021,21:10,533285,98388,656471,1137329,42559536,
800153993,CLARO,05/04/2021,21:10,533285,98388,656471,1137329,42559536,
800153993,CLARO,05/04/2021,21:10,533285,98388,656471,1137329,42559536,
800153993,CLARO,06/04/2021,21:20,514425,77841,785463,1086391,43230904,
800153993,CLARO,06/04/2021,21:20,514425,77841,785463,1086391,43230904,
800153993,CLARO,06/04/2021,21:20,514425,77841,785463,1086391,43230904,
800153993,CLARO,07/04/2021,21:25,517066,106406,736899,1065368,40545248,
800153993,CLARO,07/04/2021,21:25,517066,106406,736899,1065368,40545248,
800153993,CLARO,07/04/2021,21:25,517066,106406,736899,1065368,40545248,
800153993,CLARO,08/04/2021,21:20,470832,97958,732746,1096938,42953008,
800153993,CLARO,08/04/2021,21:20,470832,97958,732746,1096938,42953008,
800153993,CLARO,08/04/2021,21:20,470832,97958,732746,1096938,42953008,
800153993,CLARO,09/04/2021,21:25,437763,108531,759572,1176304,44037528,
800153993,CLARO,09/04/2021,21:25,437763,108531,759572,1176304,44037528,
800153993,CLARO,09/04/2021,21:25,437763,108531,759572,1176304,44037528,
800153993,CLARO,10/04/2021,21:15,529014,105643,763391,1377326,48649376,
800153993,CLARO,10/04/2021,21:15,529014,105643,763391,1377326,48649376,
800153993,CLARO,10/04/2021,21:15,529014,105643,763391,1377326,48649376,
800153993,CLARO,11/04/2021,21:15,535462,127725,734463,1389354,48895160,
800153993,CLARO,11/04/2021,21:15,535462,127725,734463,1389354,48895160,
800153993,CLARO,11/04/2021,21:15,535462,127725,734463,1389354,48895160,
800153993,CLARO,12/04/2021,21:20,487794,93406,744461,1174349,44520488,
800153993,CLARO,12/04/2021,21:20,487794,93406,744461,1174349,44520488,
800153993,CLARO,12/04/2021,21:20,487794,93406,744461,1174349,44520488,
800153993,CLARO,13/04/2021,21:25,506836,94792,747375,1057328,42590312,
800153993,CLARO,13/04/2021,21:25,506836,94792,747375,1057328,42590312,
800153993,CLARO,13/04/2021,21:25,506836,94792,747375,1057328,42590312,
800153993,CLARO,14/04/2021,21:25,511018,89896,741905,1044081,43134668,
800153993,CLARO,14/04/2021,21:25,511018,89896,741905,1044081,43134668,
800153993,CLARO,14/04/2021,21:25,511018,89896,741905,1044081,43134668,
800153993,CLARO,15/04/2021,21:25,487844,100182,734062,1053554,42791880,
800153993,CLARO,15/04/2021,21:25,487844,100182,734062,1053554,42791880,
800153993,CLARO,15/04/2021,21:25,487844,100182,734062,1053554,42791880,
800153993,CLARO,16/04/2021,21:25,529047,87987,756847,1213294,46025800,
800153993,CLARO,16/04/2021,21:25,529047,87987,756847,1213294,46025800,
800153993,CLARO,16/04/2021,21:25,529047,87987,756847,1213294,46025800,
800153993,CLARO,17/04/2021,21:10,461190,92687,783777,1424027,49008888,
800153993,CLARO,17/04/2021,21:10,461190,92687,783777,1424027,49008888,
800153993,CLARO,17/04/2021,21:10,461190,92687,783777,1424027,49008888,
800153993,CLARO,18/04/2021,20:55,465769,91405,784319,1404946,48487884,
800153993,CLARO,18/04/2021,20:55,465769,91405,784319,1404946,48487884,
800153993,CLARO,18/04/2021,20:55,465769,91405,784319,1404946,48487884,
800153993,CLARO,19/04/2021,21:25,508872,89801,708780,1149598,42840148,
800153993,CLARO,19/04/2021,21:25,508872,89801,708780,1149598,42840148,
800153993,CLARO,19/04/2021,21:25,508872,89801,708780,1149598,42840148,
800153993,CLARO,20/04/2021,21:25,510248,94455,771766,1144531,43394444,
800153993,CLARO,20/04/2021,21:25,510248,94455,771766,1144531,43394444,
800153993,CLARO,20/04/2021,21:25,510248,94455,771766,1144531,43394444,
800153993,CLARO,21/04/2021,21:20,548972,110830,765504,1089615,43659928,
800153993,CLARO,21/04/2021,21:20,548972,110830,765504,1089615,43659928,
800153993,CLARO,21/04/2021,21:20,548972,110830,765504,1089615,43659928,
800153993,CLARO,22/04/2021,21:25,508841,118964,761165,1068207,44334760,
800153993,CLARO,22/04/2021,21:25,508841,118964,761165,1068207,44334760,
800153993,CLARO,22/04/2021,21:25,508841,118964,761165,1068207,44334760,
800153993,CLARO,23/04/2021,21:20,538609,113987,843319,1218666,48287688,
800153993,CLARO,23/04/2021,21:20,538609,113987,843319,1218666,48287688,
800153993,CLARO,23/04/2021,21:20,538609,113987,843319,1218666,48287688,
800153993,CLARO,24/04/2021,21:00,503529,115010,821135,1373261,50041960,
800153993,CLARO,24/04/2021,21:00,503529,115010,821135,1373261,50041960,
800153993,CLARO,24/04/2021,21:00,503529,115010,821135,1373261,50041960,
800153993,CLARO,25/04/2021,21:00,556031,105349,805882,1356453,49328504,
800153993,CLARO,25/04/2021,21:00,556031,105349,805882,1356453,49328504,
800153993,CLARO,25/04/2021,21:00,556031,105349,805882,1356453,49328504,
800153993,CLARO,26/04/2021,20:45,483468,111192,800923,1110242,43840652,
800153993,CLARO,26/04/2021,20:45,483468,111192,800923,1110242,43840652,
800153993,CLARO,26/04/2021,20:45,483468,111192,800923,1110242,43840652,
800153993,CLARO,27/04/2021,20:45,502338,107873,813128,1103631,45519472,
800153993,CLARO,27/04/2021,20:45,502338,107873,813128,1103631,45519472,
800153993,CLARO,27/04/2021,20:45,502338,107873,813128,1103631,45519472,
800153993,CLARO,28/04/2021,20:45,603620,113216,810052,1049920,46853140,
800153993,CLARO,28/04/2021,20:45,603620,113216,810052,1049920,46853140,
800153993,CLARO,28/04/2021,20:45,603620,113216,810052,1049920,46853140,
800153993,CLARO,29/04/2021,20:20,542332,88213,820759,1016063,45773368,
800153993,CLARO,29/04/2021,20:20,542332,88213,820759,1016063,45773368,
800153993,CLARO,29/04/2021,20:20,542332,88213,820759,1016063,45773368,
800153993,CLARO,30/04/2021,20:45,501920,102664,821202,1229799,48944484,
800153993,CLARO,30/04/2021,20:45,501920,102664,821202,1229799,48944484,
800153993,CLARO,30/04/2021,20:45,501920,102664,821202,1229799,48944484,
800153993,CLARO,01/05/2021,19:50,548639,142192,770912,1302622,51845384,
800153993,CLARO,01/05/2021,19:50,548639,142192,770912,1302622,51845384,
800153993,CLARO,01/05/2021,19:50,548639,142192,770912,1302622,51845384,
800153993,CLARO,02/05/2021,20:55,530664,105791,804265,1434286,50479632,
800153993,CLARO,02/05/2021,20:55,530664,105791,804265,1434286,50479632,
800153993,CLARO,02/05/2021,20:55,530664,105791,804265,1434286,50479632,
800153993,CLARO,03/05/2021,20:20,497100,92979,817029,1099221,45246720,
800153993,CLARO,03/05/2021,20:20,497100,92979,817029,1099221,45246720,
800153993,CLARO,03/05/2021,20:20,497100,92979,817029,1099221,45246720,
800153993,CLARO,04/05/2021,21:50,557339,102870,718353,1128671,45128864,
800153993,CLARO,04/05/2021,21:50,557339,102870,718353,1128671,45128864,
800153993,CLARO,04/05/2021,21:50,557339,102870,718353,1128671,45128864,
800153993,CLARO,05/05/2021,20:20,593126,86714,782189,1146355,46342936,
800153993,CLARO,05/05/2021,20:20,593126,86714,782189,1146355,46342936,
800153993,CLARO,05/05/2021,20:20,593126,86714,782189,1146355,46342936,
800153993,CLARO,06/05/2021,21:25,501603,115845,765554,1128480,45024124,
800153993,CLARO,06/05/2021,21:25,501603,115845,765554,1128480,45024124,
800153993,CLARO,06/05/2021,21:25,501603,115845,765554,1128480,45024124,
800153993,CLARO,07/05/2021,21:25,399886,109108,820868,1255765,46452876,
800153993,CLARO,07/05/2021,21:25,399886,109108,820868,1255765,46452876,
800153993,CLARO,07/05/2021,21:25,399886,109108,820868,1255765,46452876,
800153993,CLARO,08/05/2021,21:10,436861,103498,751148,1465244,48519988,
800153993,CLARO,08/05/2021,21:10,436861,103498,751148,1465244,48519988,
800153993,CLARO,08/05/2021,21:10,436861,103498,751148,1465244,48519988,
800153993,CLARO,09/05/2021,20:55,378246,98557,812377,1405802,47294640,
800153993,CLARO,09/05/2021,20:55,378246,98557,812377,1405802,47294640,
800153993,CLARO,09/05/2021,20:55,378246,98557,812377,1405802,47294640,
800153993,CLARO,10/05/2021,19:55,349576,98501,795941,1137112,44634868,
800153993,CLARO,10/05/2021,19:55,349576,98501,795941,1137112,44634868,
800153993,CLARO,10/05/2021,19:55,349576,98501,795941,1137112,44634868,
800153993,CLARO,11/05/2021,21:20,448792,113032,744993,1194302,45391480,
800153993,CLARO,11/05/2021,21:20,448792,113032,744993,1194302,45391480,
800153993,CLARO,11/05/2021,21:20,448792,113032,744993,1194302,45391480,
800153993,CLARO,12/05/2021,20:45,448282,110133,740012,1148859,44638920,
800153993,CLARO,12/05/2021,20:45,448282,110133,740012,1148859,44638920,
800153993,CLARO,12/05/2021,20:45,448282,110133,740012,1148859,44638920,
800153993,CLARO,13/05/2021,20:45,426328,115328,755813,1192596,44952272,
800153993,CLARO,13/05/2021,20:45,426328,115328,755813,1192596,44952272,
800153993,CLARO,13/05/2021,20:45,426328,115328,755813,1192596,44952272,
800153993,CLARO,14/05/2021,21:20,363797,107530,735478,1195858,44581128,
800153993,CLARO,14/05/2021,21:20,363797,107530,735478,1195858,44581128,
800153993,CLARO,14/05/2021,21:20,363797,107530,735478,1195858,44581128,
800153993,CLARO,15/05/2021,21:20,314640,103619,714171,1387565,44914184,
800153993,CLARO,15/05/2021,21:20,314640,103619,714171,1387565,44914184,
800153993,CLARO,15/05/2021,21:20,314640,103619,714171,1387565,44914184,
800153993,CLARO,16/05/2021,21:15,344852,102811,735092,1353770,46050388,
800153993,CLARO,16/05/2021,21:15,344852,102811,735092,1353770,46050388,
800153993,CLARO,16/05/2021,21:15,344852,102811,735092,1353770,46050388,
800153993,CLARO,17/05/2021,21:10,398984,112461,831119,1451215,46092352,
800153993,CLARO,17/05/2021,21:10,398984,112461,831119,1451215,46092352,
800153993,CLARO,17/05/2021,21:10,398984,112461,831119,1451215,46092352,
800153993,CLARO,18/05/2021,20:45,353183,113037,798051,1200447,44287760,
800153993,CLARO,18/05/2021,20:45,353183,113037,798051,1200447,44287760,
800153993,CLARO,18/05/2021,20:45,353183,113037,798051,1200447,44287760,
800153993,CLARO,19/05/2021,20:45,374561,104149,807854,1255754,46318380,
800153993,CLARO,19/05/2021,20:45,374561,104149,807854,1255754,46318380,
800153993,CLARO,19/05/2021,20:45,374561,104149,807854,1255754,46318380,
800153993,CLARO,20/05/2021,20:45,347651,123379,800092,1241061,46514732,
800153993,CLARO,20/05/2021,20:45,347651,123379,800092,1241061,46514732,
800153993,CLARO,20/05/2021,20:45,347651,123379,800092,1241061,46514732,
800153993,CLARO,21/05/2021,19:50,331400,106201,753721,1179547,46493084,
800153993,CLARO,21/05/2021,19:50,331400,106201,753721,1179547,46493084,
800153993,CLARO,21/05/2021,19:50,331400,106201,753721,1179547,46493084,
800153993,CLARO,22/05/2021,21:25,319543,110116,699807,1464538,46615776,
800153993,CLARO,22/05/2021,21:25,319543,110116,699807,1464538,46615776,
800153993,CLARO,22/05/2021,21:25,319543,110116,699807,1464538,46615776,
800153993,CLARO,23/05/2021,20:50,340142,106154,798700,1484076,47231488,
800153993,CLARO,23/05/2021,20:50,340142,106154,798700,1484076,47231488,
800153993,CLARO,23/05/2021,20:50,340142,106154,798700,1484076,47231488,
800153993,CLARO,24/05/2021,20:45,371052,108093,787159,1242408,44935132,
800153993,CLARO,24/05/2021,20:45,371052,108093,787159,1242408,44935132,
800153993,CLARO,24/05/2021,20:45,371052,108093,787159,1242408,44935132,
800153993,CLARO,25/05/2021,21:25,372929,113012,774804,1193278,44602184,
800153993,CLARO,25/05/2021,21:25,372929,113012,774804,1193278,44602184,
800153993,CLARO,25/05/2021,21:25,372929,113012,774804,1193278,44602184,
800153993,CLARO,26/05/2021,21:20,387648,117525,777146,1169830,44575696,
800153993,CLARO,26/05/2021,21:20,387648,117525,777146,1169830,44575696,
800153993,CLARO,26/05/2021,21:20,387648,117525,777146,1169830,44575696,
800153993,CLARO,27/05/2021,20:45,391945,110819,828539,1232123,45963412,
800153993,CLARO,27/05/2021,20:45,391945,110819,828539,1232123,45963412,
800153993,CLARO,27/05/2021,20:45,391945,110819,828539,1232123,45963412,
800153993,CLARO,28/05/2021,19:40,407132,87743,830622,1220128,49256436,
800153993,CLARO,28/05/2021,19:40,407132,87743,830622,1220128,49256436,
800153993,CLARO,28/05/2021,19:40,407132,87743,830622,1220128,49256436,
800153993,CLARO,29/05/2021,21:25,365113,75913,746514,1463711,46538136,
800153993,CLARO,29/05/2021,21:25,365113,75913,746514,1463711,46538136,
800153993,CLARO,29/05/2021,21:25,365113,75913,746514,1463711,46538136,
800153993,CLARO,30/05/2021,21:15,356425,87175,821624,1459203,46355600,
800153993,CLARO,30/05/2021,21:15,356425,87175,821624,1459203,46355600,
800153993,CLARO,30/05/2021,21:15,356425,87175,821624,1459203,46355600,
800153993,CLARO,31/05/2021,21:20,362695,95366,756781,1211520,43831556,
800153993,CLARO,31/05/2021,21:20,362695,95366,756781,1211520,43831556,
800153993,CLARO,31/05/2021,21:20,362695,95366,756781,1211520,43831556,
800153993,CLARO,01/06/2021,21:20,357509,93711,783655,1199152,44234936,
800153993,CLARO,01/06/2021,21:20,357509,93711,783655,1199152,44234936,
800153993,CLARO,01/06/2021,21:20,357509,93711,783655,1199152,44234936,
800153993,CLARO,02/06/2021,21:20,341033,99634,805714,1201284,44338184,
800153993,CLARO,02/06/2021,21:20,341033,99634,805714,1201284,44338184,
800153993,CLARO,02/06/2021,21:20,341033,99634,805714,1201284,44338184,
800153993,CLARO,03/06/2021,20:25,352423,90025,765405,1112860,43254488,
800153993,CLARO,03/06/2021,20:25,352423,90025,765405,1112860,43254488,
800153993,CLARO,03/06/2021,20:25,352423,90025,765405,1112860,43254488,
800153993,CLARO,04/06/2021,20:50,352470,91778,745474,1193549,44623104,
800153993,CLARO,04/06/2021,20:50,352470,91778,745474,1193549,44623104,
800153993,CLARO,04/06/2021,20:50,352470,91778,745474,1193549,44623104,
800153993,CLARO,05/06/2021,19:45,294404,84466,683500,1228638,44201292,
800153993,CLARO,05/06/2021,19:45,294404,84466,683500,1228638,44201292,
800153993,CLARO,05/06/2021,19:45,294404,84466,683500,1228638,44201292,
800153993,CLARO,06/06/2021,19:55,298626,83208,731414,1330256,45982208,
800153993,CLARO,06/06/2021,19:55,298626,83208,731414,1330256,45982208,
800153993,CLARO,06/06/2021,19:55,298626,83208,731414,1330256,45982208,
800153993,CLARO,07/06/2021,20:50,357500,88200,852078,1486159,47936540,
800153993,CLARO,07/06/2021,20:50,357500,88200,852078,1486159,47936540,
800153993,CLARO,07/06/2021,20:50,357500,88200,852078,1486159,47936540,
800153993,CLARO,08/06/2021,21:00,426397,100893,854223,1209707,47615020,
800153993,CLARO,08/06/2021,21:00,426397,100893,854223,1209707,47615020,
800153993,CLARO,08/06/2021,21:00,426397,100893,854223,1209707,47615020,
800153993,CLARO,09/06/2021,19:55,416712,106346,807020,1181511,46872008,
800153993,CLARO,09/06/2021,19:55,416712,106346,807020,1181511,46872008,
800153993,CLARO,09/06/2021,19:55,416712,106346,807020,1181511,46872008,
800153993,CLARO,10/06/2021,20:45,354766,112287,804038,1245590,45623064,
800153993,CLARO,10/06/2021,20:45,354766,112287,804038,1245590,45623064,
800153993,CLARO,10/06/2021,20:45,354766,112287,804038,1245590,45623064,
800153993,CLARO,11/06/2021,21:20,358010,109359,750481,1330765,46047128,
800153993,CLARO,11/06/2021,21:20,358010,109359,750481,1330765,46047128,
800153993,CLARO,11/06/2021,21:20,358010,109359,750481,1330765,46047128,
800153993,CLARO,12/06/2021,21:00,298981,91395,678967,1358775,47918552,
800153993,CLARO,12/06/2021,21:00,298981,91395,678967,1358775,47918552,
800153993,CLARO,12/06/2021,21:00,298981,91395,678967,1358775,47918552,
800153993,CLARO,13/06/2021,21:20,307986,90614,685104,1288822,46974080,
800153993,CLARO,13/06/2021,21:20,307986,90614,685104,1288822,46974080,
800153993,CLARO,13/06/2021,21:20,307986,90614,685104,1288822,46974080,
800153993,CLARO,14/06/2021,20:45,420753,122188,788497,1448089,47889004,
800153993,CLARO,14/06/2021,20:45,420753,122188,788497,1448089,47889004,
800153993,CLARO,14/06/2021,20:45,420753,122188,788497,1448089,47889004,
800153993,CLARO,15/06/2021,21:25,345847,118979,776755,1251347,45429672,
800153993,CLARO,15/06/2021,21:25,345847,118979,776755,1251347,45429672,
800153993,CLARO,15/06/2021,21:25,345847,118979,776755,1251347,45429672,
800153993,CLARO,16/06/2021,21:25,390803,107856,783214,1223637,44839928,
800153993,CLARO,16/06/2021,21:25,390803,107856,783214,1223637,44839928,
800153993,CLARO,16/06/2021,21:25,390803,107856,783214,1223637,44839928,
800153993,CLARO,17/06/2021,21:25,381385,121576,768326,1180661,44556456,
800153993,CLARO,17/06/2021,21:25,381385,121576,768326,1180661,44556456,
800153993,CLARO,17/06/2021,21:25,381385,121576,768326,1180661,44556456,
800153993,CLARO,18/06/2021,21:50,341657,99973,742490,1187583,41548840,
800153993,CLARO,18/06/2021,21:50,341657,99973,742490,1187583,41548840,
800153993,CLARO,18/06/2021,21:50,341657,99973,742490,1187583,41548840,
800153993,CLARO,19/06/2021,21:35,286338,83935,692764,1562051,49557968,
800153993,CLARO,19/06/2021,21:35,286338,83935,692764,1562051,49557968,
800153993,CLARO,19/06/2021,21:35,286338,83935,692764,1562051,49557968,
800153993,CLARO,20/06/2021,21:45,314060,87615,756192,1386428,46144832,
800153993,CLARO,20/06/2021,21:45,314060,87615,756192,1386428,46144832,
800153993,CLARO,20/06/2021,21:45,314060,87615,756192,1386428,46144832,
800153993,CLARO,21/06/2021,20:45,332274,102468,808565,1282616,44875072,
800153993,CLARO,21/06/2021,20:45,332274,102468,808565,1282616,44875072,
800153993,CLARO,21/06/2021,20:45,332274,102468,808565,1282616,44875072,
800153993,CLARO,22/06/2021,21:20,364130,96130,806809,1282848,45705032,
800153993,CLARO,22/06/2021,21:20,364130,96130,806809,1282848,45705032,
800153993,CLARO,22/06/2021,21:20,364130,96130,806809,1282848,45705032,
800153993,CLARO,23/06/2021,21:50,344482,101152,852830,1241067,45335848,
800153993,CLARO,23/06/2021,21:50,344482,101152,852830,1241067,45335848,
800153993,CLARO,23/06/2021,21:50,344482,101152,852830,1241067,45335848,
800153993,CLARO,24/06/2021,20:45,349216,102462,836011,1259420,45044248,
800153993,CLARO,24/06/2021,20:45,349216,102462,836011,1259420,45044248,
800153993,CLARO,24/06/2021,20:45,349216,102462,836011,1259420,45044248,
800153993,CLARO,25/06/2021,21:20,291757,98774,812376,1229913,45468532,
800153993,CLARO,25/06/2021,21:20,291757,98774,812376,1229913,45468532,
800153993,CLARO,25/06/2021,21:20,291757,98774,812376,1229913,45468532,
800153993,CLARO,26/06/2021,21:20,277899,85758,738678,1306158,45000068,
800153993,CLARO,26/06/2021,21:20,277899,85758,738678,1306158,45000068,
800153993,CLARO,26/06/2021,21:20,277899,85758,738678,1306158,45000068,
800153993,CLARO,27/06/2021,21:20,304807,94379,800422,1336139,45768280,
800153993,CLARO,27/06/2021,21:20,304807,94379,800422,1336139,45768280,
800153993,CLARO,27/06/2021,21:20,304807,94379,800422,1336139,45768280,
800153993,CLARO,28/06/2021,20:45,337736,99137,895196,1231539,44872304,
800153993,CLARO,28/06/2021,20:45,337736,99137,895196,1231539,44872304,
800153993,CLARO,28/06/2021,20:45,337736,99137,895196,1231539,44872304,
800153993,CLARO,29/06/2021,21:20,349816,95700,844514,1208669,45100712,
800153993,CLARO,29/06/2021,21:20,349816,95700,844514,1208669,45100712,
800153993,CLARO,29/06/2021,21:20,349816,95700,844514,1208669,45100712,
800153993,CLARO,30/06/2021,21:20,403762,66097,815588,1189850,44260128,
800153993,CLARO,30/06/2021,21:20,403762,66097,815588,1189850,44260128,
800153993,CLARO,30/06/2021,21:20,403762,66097,815588,1189850,44260128,
800153993,CLARO,01/07/2021,21:25,398918,80301,770420,1204465,43520004,
800153993,CLARO,01/07/2021,21:25,398918,80301,770420,1204465,43520004,
800153993,CLARO,01/07/2021,21:25,398918,80301,770420,1204465,43520004,
800153993,CLARO,02/07/2021,21:50,343129,79060,761058,1213341,43406064,
800153993,CLARO,02/07/2021,21:50,343129,79060,761058,1213341,43406064,
800153993,CLARO,02/07/2021,21:50,343129,79060,761058,1213341,43406064,
800153993,CLARO,03/07/2021,21:30,348779,72853,712292,1184860,41801060,
800153993,CLARO,03/07/2021,21:30,348779,72853,712292,1184860,41801060,
800153993,CLARO,03/07/2021,21:30,348779,72853,712292,1184860,41801060,
800153993,CLARO,04/07/2021,21:15,328642,68309,732544,1306491,43244996,
800153993,CLARO,04/07/2021,21:15,328642,68309,732544,1306491,43244996,
800153993,CLARO,04/07/2021,21:15,328642,68309,732544,1306491,43244996,
800153993,CLARO,05/07/2021,20:50,346996,79695,820234,1337077,45055372,
800153993,CLARO,05/07/2021,20:50,346996,79695,820234,1337077,45055372,
800153993,CLARO,05/07/2021,20:50,346996,79695,820234,1337077,45055372,
800153993,CLARO,06/07/2021,16:35,431991,94862,715622,960662,54467220,
800153993,CLARO,06/07/2021,16:35,431991,94862,715622,960662,54467220,
800153993,CLARO,06/07/2021,16:35,431991,94862,715622,960662,54467220,
800153993,CLARO,07/07/2021,21:15,377893,87708,839287,1204333,44716824,
800153993,CLARO,07/07/2021,21:15,377893,87708,839287,1204333,44716824,
800153993,CLARO,07/07/2021,21:15,377893,87708,839287,1204333,44716824,
800153993,CLARO,08/07/2021,21:25,349077,84615,842014,1246643,44469964,
800153993,CLARO,08/07/2021,21:25,349077,84615,842014,1246643,44469964,
800153993,CLARO,08/07/2021,21:25,349077,84615,842014,1246643,44469964,
800153993,CLARO,09/07/2021,21:45,330604,82777,828257,1247588,44736172,
800153993,CLARO,09/07/2021,21:45,330604,82777,828257,1247588,44736172,
800153993,CLARO,09/07/2021,21:45,330604,82777,828257,1247588,44736172,
800153993,CLARO,10/07/2021,22:00,316141,75653,753413,1295294,43884084,
800153993,CLARO,10/07/2021,22:00,316141,75653,753413,1295294,43884084,
800153993,CLARO,10/07/2021,22:00,316141,75653,753413,1295294,43884084,
800153993,CLARO,11/07/2021,21:20,317191,80092,828705,1319076,45565504,
800153993,CLARO,11/07/2021,21:20,317191,80092,828705,1319076,45565504,
800153993,CLARO,11/07/2021,21:20,317191,80092,828705,1319076,45565504,
800153993,CLARO,12/07/2021,21:45,339256,85759,878735,1242887,44689156,
800153993,CLARO,12/07/2021,21:45,339256,85759,878735,1242887,44689156,
800153993,CLARO,12/07/2021,21:45,339256,85759,878735,1242887,44689156,
800153993,CLARO,13/07/2021,21:25,362141,89116,852519,1222929,44575632,
800153993,CLARO,13/07/2021,21:25,362141,89116,852519,1222929,44575632,
800153993,CLARO,13/07/2021,21:25,362141,89116,852519,1222929,44575632,
800153993,CLARO,14/07/2021,21:25,421405,92247,840014,1214883,45036408,
800153993,CLARO,14/07/2021,21:25,421405,92247,840014,1214883,45036408,
800153993,CLARO,14/07/2021,21:25,421405,92247,840014,1214883,45036408,
800153993,CLARO,15/07/2021,21:20,360163,82945,819869,1198293,44357168,
800153993,CLARO,15/07/2021,21:20,360163,82945,819869,1198293,44357168,
800153993,CLARO,15/07/2021,21:20,360163,82945,819869,1198293,44357168,
800153993,CLARO,16/07/2021,21:20,360402,89357,813025,1211180,44072188,
800153993,CLARO,16/07/2021,21:20,360402,89357,813025,1211180,44072188,
800153993,CLARO,16/07/2021,21:20,360402,89357,813025,1211180,44072188,
800153993,CLARO,17/07/2021,21:35,306875,83746,757819,1191764,43854444,
800153993,CLARO,17/07/2021,21:35,306875,83746,757819,1191764,43854444,
800153993,CLARO,17/07/2021,21:35,306875,83746,757819,1191764,43854444,
800153993,CLARO,18/07/2021,21:15,389363,85951,812424,1307331,45230352,
800153993,CLARO,18/07/2021,21:15,389363,85951,812424,1307331,45230352,
800153993,CLARO,18/07/2021,21:15,389363,85951,812424,1307331,45230352,
800153993,CLARO,19/07/2021,21:40,377567,87232,872847,1267384,45299132,
800153993,CLARO,19/07/2021,21:40,377567,87232,872847,1267384,45299132,
800153993,CLARO,19/07/2021,21:40,377567,87232,872847,1267384,45299132,
800153993,CLARO,20/07/2021,20:55,423291,94292,916739,1292318,50455280,
800153993,CLARO,20/07/2021,20:55,423291,94292,916739,1292318,50455280,
800153993,CLARO,20/07/2021,20:55,423291,94292,916739,1292318,50455280,
800153993,CLARO,21/07/2021,21:20,398452,94437,845090,1206398,44557360,
800153993,CLARO,21/07/2021,21:20,398452,94437,845090,1206398,44557360,
800153993,CLARO,21/07/2021,21:20,398452,94437,845090,1206398,44557360,
800153993,CLARO,22/07/2021,21:25,340040,80610,885172,1173992,44705576,
800153993,CLARO,22/07/2021,21:25,340040,80610,885172,1173992,44705576,
800153993,CLARO,22/07/2021,21:25,340040,80610,885172,1173992,44705576,
800153993,CLARO,23/07/2021,21:40,339231,79813,846914,1221003,44629824,
800153993,CLARO,23/07/2021,21:40,339231,79813,846914,1221003,44629824,
800153993,CLARO,23/07/2021,21:40,339231,79813,846914,1221003,44629824,
800153993,CLARO,24/07/2021,21:30,357504,80958,776082,1287624,46065584,
800153993,CLARO,24/07/2021,21:30,357504,80958,776082,1287624,46065584,
800153993,CLARO,24/07/2021,21:30,357504,80958,776082,1287624,46065584,
800153993,CLARO,25/07/2021,21:15,387256,81053,821521,1287896,46799084,
800153993,CLARO,25/07/2021,21:15,387256,81053,821521,1287896,46799084,
800153993,CLARO,25/07/2021,21:15,387256,81053,821521,1287896,46799084,
800153993,CLARO,26/07/2021,21:20,358529,81232,878072,1206303,43963596,
800153993,CLARO,26/07/2021,21:20,358529,81232,878072,1206303,43963596,
800153993,CLARO,26/07/2021,21:20,358529,81232,878072,1206303,43963596,
800153993,CLARO,27/07/2021,21:15,386715,81051,836637,1193863,44535896,
800153993,CLARO,27/07/2021,21:15,386715,81051,836637,1193863,44535896,
800153993,CLARO,27/07/2021,21:15,386715,81051,836637,1193863,44535896,
800153993,CLARO,28/07/2021,21:20,380936,89936,865102,1167437,44427908,
800153993,CLARO,28/07/2021,21:20,380936,89936,865102,1167437,44427908,
800153993,CLARO,28/07/2021,21:20,380936,89936,865102,1167437,44427908,
800153993,CLARO,29/07/2021,20:50,366541,85986,858652,1121249,44030192,
800153993,CLARO,29/07/2021,20:50,366541,85986,858652,1121249,44030192,
800153993,CLARO,29/07/2021,20:50,366541,85986,858652,1121249,44030192,
800153993,CLARO,30/07/2021,21:45,371006,75714,803787,1225934,44472824,
